TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-07-15,2026-07-15,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,14169.98,14169.98,14025.0,14053.8,14090.0,14051.8,,14053.8,,,33,465186.91,25,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,14068.0,14144.69,14040.47,14053.49,14040.47,14066.64,,14053.49,,,17,239467.48,11,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,14075.0,14290.0,14025.0,14184.23,14290.0,14054.57,,14174.5,,,403,5691689.83,103,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,14051.01,14139.99,14040.0,14066.84,14040.0,14046.05,,14061.43,,,192,2702764.72,62,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,14066.72,14100.0,14040.0,14058.63,14040.0,14046.66,,14058.63,,,86,1209595.86,39,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,14087.0,14270.0,14070.01,14150.0,14150.0,14087.75,,14120.0,,,85,1203134.17,30,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,14100.0,14197.99,14050.0,14050.0,14050.0,14030.01,,14066.33,,,48,677899.59,23,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,5960,IN0020180249,SGBOCT26,GB,,,,,2.50%GOLDBONDS2026SR-II,14380.0,14380.0,14380.0,14380.0,14380.0,14380.0,,14380.0,,,1,14380.0,1,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,6355,IN0020180314,SGBNOV26,GB,,,,,2.50%GOLDBONDS2026SR-III,14260.0,14300.0,13906.11,14098.0,14098.0,14260.0,,14098.0,,,14,197332.44,7,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,7654,IN0020180389,SGBDEC26,GB,,,,,2.50%GOLDBONDS2026SR-IV,14250.0,14250.0,14250.0,14250.0,14250.0,14250.0,,14250.0,,,1,14250.0,1,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,10261,IN0020190073,SGBJUN27,GB,,,,,2.50%GOLDBONDS2027SR-I,13980.0,13980.0,13980.0,13980.0,13980.0,14149.98,,13980.0,,,2,27960.0,1,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,11154,IN0020190081,SGBJUL27,GB,,,,,2.50%GOLDBONDS2027SR-II,14150.0,14150.0,13951.11,14049.0,14049.0,14150.0,,14049.0,,,3,42150.11,3,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,12904,IN0020190107,SGBAUG27,GB,,,,,2.50%GOLDBONDS2027SR-III,14188.0,14480.0,14188.0,14189.0,14189.0,14188.0,,14120.0,,,29,413048.0,17,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,13209,IN0020190115,SGBSEP27,GB,,,,,2.50%GOLDBONDS2027SR-IV,14015.16,14049.0,14015.16,14035.0,14021.01,13983.23,,14035.0,,,4,56100.33,4,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,13981,IN0020190370,SGBOCT27,GB,,,,,2.50%GOLDBONDS2027SR-V,14020.01,14140.0,14020.01,14140.0,14140.0,14020.0,,14140.0,,,30,421779.53,10,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,8766,IN0020180561,SGBFEB27,GB,,,,,2.50%GOLDBONDS2027SR-VI,14099.99,14099.99,14099.99,14099.99,14099.99,14099.99,,14099.99,,,1,14099.99,1,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,15432,IN0020190461,SGBDC27VII,GB,,,,,2.50%GOLDBONDS2027SR-VII,14202.0,14202.0,14011.16,14113.22,14120.25,14128.27,,14113.22,,,22,311365.41,4,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,18862,IN0020200062,SGBAPR28I,GB,,,,,2.50%GOLDBONDS2028SR-I,14128.0,14174.99,14030.01,14060.45,14099.0,14042.95,,14063.18,,,87,1229478.06,28,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,18972,IN0020200088,SGBMAY28,GB,,,,,2.50%GOLDBONDS2028SR-II,14139.0,14139.0,14027.1,14040.3,14040.19,14007.31,,14038.75,,,60,842981.33,21,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,22242,IN0020200146,SGBJUL28IV,GB,,,,,2.50%GOLDBONDS2028SR-IV,14005.01,14099.99,14003.74,14035.0,14035.0,14003.74,,14016.08,,,1462,20534542.17,202,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,17664,IN0020190545,SGBFEB28IX,GB,,,,,2.50%GOLDBONDS2028SR-IX,14100.0,14100.0,14100.0,14100.0,14100.0,14041.77,,14100.0,,,6,84600.0,2,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,22385,IN0020200161,SGBAUG28V,GB,,,,,2.50%GOLDBONDS2028SR-V,14151.77,14199.99,14060.0,14116.11,14120.0,14081.37,,14116.11,,,547,7725713.95,129,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,149,IN0020200195,SGBSEP28VI,GB,,,,,2.50%GOLDBONDS2028SR-VI,14100.0,14200.0,14055.0,14091.53,14098.0,14098.0,,14081.61,,,307,4327184.89,37,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,834,IN0020200203,SGBOC28VII,GB,,,,,2.50%GOLDBONDS2028SR-VII,14079.99,14100.0,14025.0,14062.5,14100.0,14073.59,,14062.5,,,51,717815.54,16,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,17110,IN0020190537,SGBJ28VIII,GB,,,,,2.50%GOLDBONDS2028SR-VIII,14075.0,14145.0,14075.0,14145.0,14145.0,14010.42,,14086.5,,,3,42295.0,2,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,5113,IN0020210111,SGBJUL29IV,GB,,,,,2.50%GOLDBONDS2029SR-IV,14102.0,14150.0,14079.61,14089.5,14080.0,14079.61,,14077.26,,,109,1536878.31,25,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,1920,IN0020200377,SGBJAN29IX,GB,,,,,2.50%GOLDBONDS2029SR-IX,14062.5,14100.0,14040.0,14067.94,14075.0,14001.88,,14063.27,,,187,2629696.51,43,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,5455,IN0020210129,SGBAUG29V,GB,,,,,2.50%GOLDBONDS2029SR-V,14249.0,14250.0,14150.0,14174.22,14200.0,14098.36,,14174.22,,,201,2848232.65,46,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,7098,IN0020210228,SGBD29VIII,GB,,,,,2.50%GOLDBONDS2029SR-VIII,14087.74,14215.01,14061.0,14148.04,14177.0,14076.87,,14143.03,,,79,1116394.81,37,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,2003,IN0020200385,SGBJAN29X,GB,,,,,2.50%GOLDBONDS2029SR-X,14120.5,14135.0,14052.77,14066.11,14052.77,14080.06,,14066.11,,,26,366452.52,10,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,2200,IN0020200393,SGBFEB29XI,GB,,,,,2.50%GOLDBONDS2029SR-XI,14199.0,14199.0,14099.99,14099.99,14099.99,14065.0,,14099.99,,,23,324622.97,7,F1,1,,,,,
