TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-07-13,2026-07-13,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,14101.0,14170.0,14101.0,14129.86,14115.0,14298.77,,14095.93,,,24,338743.07,10,F1,1,,,,,
2026-07-13,2026-07-13,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,14203.2,14203.2,14110.01,14169.98,14169.99,14340.89,,14169.98,,,53,750635.64,19,F1,1,,,,,
2026-07-13,2026-07-13,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,14056.0,14198.0,14056.0,14154.28,14188.99,14307.33,,14148.12,,,376,5327343.93,58,F1,1,,,,,
2026-07-13,2026-07-13,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,14035.5,14198.0,14035.5,14150.0,14150.0,14305.0,,14172.57,,,46,650604.32,20,F1,1,,,,,
2026-07-13,2026-07-13,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,14279.0,14279.0,14021.0,14129.71,14125.0,14280.0,,14129.71,,,152,2149055.6,49,F1,1,,,,,
2026-07-13,2026-07-13,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,14300.0,14300.0,14165.0,14165.0,14165.0,14365.0,,14158.84,,,21,297923.0,7,F1,1,,,,,
2026-07-13,2026-07-13,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,14249.0,14249.0,14067.0,14156.07,14174.99,14298.31,,14139.04,,,58,820684.21,24,F1,1,,,,,
2026-07-13,2026-07-13,CM,NSE,STK,7654,IN0020180389,SGBDEC26,GB,,,,,2.50%GOLDBONDS2026SR-IV,14250.0,14250.0,14250.0,14250.0,14250.0,14300.0,,14250.0,,,1,14250.0,1,F1,1,,,,,
2026-07-13,2026-07-13,CM,NSE,STK,10261,IN0020190073,SGBJUN27,GB,,,,,2.50%GOLDBONDS2027SR-I,14145.0,14150.0,14145.0,14150.0,14150.0,14298.01,,14150.0,,,16,226370.0,9,F1,1,,,,,
2026-07-13,2026-07-13,CM,NSE,STK,11154,IN0020190081,SGBJUL27,GB,,,,,2.50%GOLDBONDS2027SR-II,14250.0,14250.0,13904.01,14150.0,14150.0,14232.0,,14150.0,,,33,469751.0,4,F1,1,,,,,
2026-07-13,2026-07-13,CM,NSE,STK,13209,IN0020190115,SGBSEP27,GB,,,,,2.50%GOLDBONDS2027SR-IV,14249.99,14249.99,14021.61,14125.6,14110.0,14250.0,,14125.6,,,32,450736.63,7,F1,1,,,,,
2026-07-13,2026-07-13,CM,NSE,STK,8766,IN0020180561,SGBFEB27,GB,,,,,2.50%GOLDBONDS2027SR-VI,14011.01,14199.86,14010.0,14198.99,14198.99,14380.0,,14198.99,,,74,1042301.53,17,F1,1,,,,,
2026-07-13,2026-07-13,CM,NSE,STK,14252,IN0020190388,SGBOCT27VI,GB,,,,,2.50%GOLDBONDS2027SR-VI,14170.0,14170.0,14170.0,14170.0,14170.0,14320.9,,14170.0,,,2,28340.0,1,F1,1,,,,,
2026-07-13,2026-07-13,CM,NSE,STK,15432,IN0020190461,SGBDC27VII,GB,,,,,2.50%GOLDBONDS2027SR-VII,14229.99,14250.0,14031.02,14151.46,14151.0,14365.65,,14151.46,,,79,1118962.12,14,F1,1,,,,,
2026-07-13,2026-07-13,CM,NSE,STK,18862,IN0020200062,SGBAPR28I,GB,,,,,2.50%GOLDBONDS2028SR-I,14200.0,14221.0,14064.0,14162.7,14152.01,14311.28,,14124.87,,,323,4580206.99,57,F1,1,,,,,
2026-07-13,2026-07-13,CM,NSE,STK,18972,IN0020200088,SGBMAY28,GB,,,,,2.50%GOLDBONDS2028SR-II,14056.0,14180.0,14050.0,14121.62,14111.31,14295.61,,14121.62,,,193,2721940.0,49,F1,1,,,,,
2026-07-13,2026-07-13,CM,NSE,STK,22242,IN0020200146,SGBJUL28IV,GB,,,,,2.50%GOLDBONDS2028SR-IV,14199.99,14199.99,14101.0,14138.0,14138.0,14337.4,,14145.06,,,211,2981784.93,35,F1,1,,,,,
2026-07-13,2026-07-13,CM,NSE,STK,17664,IN0020190545,SGBFEB28IX,GB,,,,,2.50%GOLDBONDS2028SR-IX,14300.0,14300.0,14300.0,14300.0,14300.0,14450.0,,14315.0,,,3,42900.0,2,F1,1,,,,,
2026-07-13,2026-07-13,CM,NSE,STK,22385,IN0020200161,SGBAUG28V,GB,,,,,2.50%GOLDBONDS2028SR-V,14298.69,14298.69,14120.0,14200.38,14190.0,14319.57,,14195.09,,,762,10814620.21,122,F1,1,,,,,
2026-07-13,2026-07-13,CM,NSE,STK,149,IN0020200195,SGBSEP28VI,GB,,,,,2.50%GOLDBONDS2028SR-VI,14306.51,14306.51,14100.0,14150.0,14150.0,14306.51,,14150.0,,,223,3161812.42,44,F1,1,,,,,
2026-07-13,2026-07-13,CM,NSE,STK,834,IN0020200203,SGBOC28VII,GB,,,,,2.50%GOLDBONDS2028SR-VII,14197.99,14197.99,14117.06,14149.95,14150.0,14326.72,,14149.95,,,92,1300883.73,37,F1,1,,,,,
2026-07-13,2026-07-13,CM,NSE,STK,18451,IN0020190552,SGBMAR28X,GB,,,,,2.50%GOLDBONDS2028SR-X,14051.0,14300.0,14007.0,14300.0,14300.0,14330.0,,14300.0,,,8,113294.97,7,F1,1,,,,,
2026-07-13,2026-07-13,CM,NSE,STK,5113,IN0020210111,SGBJUL29IV,GB,,,,,2.50%GOLDBONDS2029SR-IV,14200.0,14221.0,14170.0,14200.62,14218.0,14343.19,,14202.55,,,92,1306828.4,27,F1,1,,,,,
2026-07-13,2026-07-13,CM,NSE,STK,1920,IN0020200377,SGBJAN29IX,GB,,,,,2.50%GOLDBONDS2029SR-IX,14189.9,14189.9,14111.0,14120.0,14120.0,14251.06,,14120.0,,,132,1867079.13,44,F1,1,,,,,
2026-07-13,2026-07-13,CM,NSE,STK,5455,IN0020210129,SGBAUG29V,GB,,,,,2.50%GOLDBONDS2029SR-V,14369.0,14369.0,14200.1,14270.66,14270.0,14378.84,,14272.62,,,27,385019.06,13,F1,1,,,,,
2026-07-13,2026-07-13,CM,NSE,STK,7098,IN0020210228,SGBD29VIII,GB,,,,,2.50%GOLDBONDS2029SR-VIII,14025.01,14369.69,14025.01,14181.33,14181.0,14400.0,,14176.21,,,134,1900119.84,31,F1,1,,,,,
2026-07-13,2026-07-13,CM,NSE,STK,2003,IN0020200385,SGBJAN29X,GB,,,,,2.50%GOLDBONDS2029SR-X,14180.0,14205.0,14101.0,14203.57,14205.0,14379.8,,14203.57,,,58,821963.95,23,F1,1,,,,,
2026-07-13,2026-07-13,CM,NSE,STK,2200,IN0020200393,SGBFEB29XI,GB,,,,,2.50%GOLDBONDS2029SR-XI,14239.0,14239.0,14110.01,14218.66,14237.99,14299.57,,14218.66,,,23,325987.97,6,F1,1,,,,,
2026-07-13,2026-07-13,CM,NSE,STK,2810,IN0020200427,SGBMR29XII,GB,,,,,2.50%GOLDBONDS2029SR-XII,14052.0,14199.99,14052.0,14165.91,14160.01,14305.0,,14165.91,,,367,5198270.42,73,F1,1,,,,,
2026-07-13,2026-07-13,CM,NSE,STK,10232,IN0020220045,SGBJUN30,GB,,,,,2.50%GOLDBONDS2030SR-I,14073.78,14337.7,14073.78,14214.58,14211.11,14361.0,,14214.58,,,20,283931.19,10,F1,1,,,,,
2026-07-13,2026-07-13,CM,NSE,STK,11192,IN0020220078,SGBAUG30,GB,,,,,2.50%GOLDBONDS2030SR-II,14400.0,14400.0,14251.0,14289.0,14289.0,14485.0,,14289.0,,,134,1914452.81,49,F1,1,,,,,
2026-07-13,2026-07-13,CM,NSE,STK,13642,IN0020220110,SGBDE30III,GB,,,,,2.50%GOLDBONDS2030SR-III,14298.9,14327.82,14033.0,14283.0,14283.0,14350.22,,14318.16,,,313,4455801.35,75,F1,1,,,,,
2026-07-13,2026-07-13,CM,NSE,STK,7879,IN0020210236,SGBJAN30IX,GB,,,,,2.50%GOLDBONDS2030SR-IX,14115.0,14275.92,14111.0,14201.09,14201.01,14353.45,,14201.09,,,124,1761836.71,46,F1,1,,,,,
2026-07-13,2026-07-13,CM,NSE,STK,8401,IN0020210319,SGBMAR30X,GB,,,,,2.50%GOLDBONDS2030SR-X,14161.0,14389.0,14112.0,14181.0,14181.0,14321.05,,14215.5,,,157,2234593.25,42,F1,1,,,,,
2026-07-13,2026-07-13,CM,NSE,STK,17202,IN0020230069,SGBJUN31I,GB,,,,,2.50%GOLDBONDS2031SR-I,14204.85,14469.98,14204.85,14373.02,14376.05,14494.73,,14379.05,,,509,7309943.3,163,F1,1,,,,,
2026-07-13,2026-07-13,CM,NSE,STK,19456,IN0020230093,SGBSEP31II,GB,,,,,2.50%GOLDBONDS2031SR-II,14498.9,14498.9,14380.01,14414.4,14415.0,14549.73,,14414.4,,,1080,15568940.08,237,F1,1,,,,,
2026-07-13,2026-07-13,CM,NSE,STK,22476,IN0020230168,SGBDE31III,GB,,,,,2.50%GOLDBONDS2031SR-III,14456.2,14543.0,14402.0,14464.43,14483.99,14623.67,,14466.83,,,890,12884258.14,262,F1,1,,,,,
