TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-07-02,2026-07-02,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,14199.0,14260.0,14111.11,14259.57,14260.0,13981.89,,14259.57,,,278,3946824.0,46,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,14364.44,14364.44,14161.0,14287.5,14265.0,14013.12,,14287.5,,,82,1169090.42,25,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,14101.0,14339.0,14101.0,14254.36,14270.0,14002.78,,14254.04,,,669,9523405.03,177,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,14222.36,14290.94,14153.0,14254.67,14270.0,14010.81,,14254.67,,,201,2858045.07,46,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,14182.0,14213.2,14182.0,14211.0,14211.0,14034.32,,14211.0,,,17,241530.85,6,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,14201.0,14288.99,14180.0,14244.81,14245.0,14096.62,,14244.81,,,81,1152988.74,21,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,14249.0,14332.99,14200.0,14250.33,14250.01,14041.83,,14250.33,,,154,2196019.43,60,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,6355,IN0020180314,SGBNOV26,GB,,,,,2.50%GOLDBONDS2026SR-III,14475.0,14499.0,14475.0,14499.0,14499.0,14000.0,,14499.0,,,2,28974.0,2,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,7654,IN0020180389,SGBDEC26,GB,,,,,2.50%GOLDBONDS2026SR-IV,14419.0,14419.0,14419.0,14419.0,14419.0,14058.0,,14419.0,,,1,14419.0,1,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,10261,IN0020190073,SGBJUN27,GB,,,,,2.50%GOLDBONDS2027SR-I,14051.01,14220.14,14051.01,14220.0,14220.0,14040.0,,14224.0,,,292,4145387.39,27,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,11154,IN0020190081,SGBJUL27,GB,,,,,2.50%GOLDBONDS2027SR-II,14200.0,14299.0,14200.0,14299.0,14299.0,13975.0,,14299.0,,,2,28499.0,2,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,12904,IN0020190107,SGBAUG27,GB,,,,,2.50%GOLDBONDS2027SR-III,14250.0,14251.0,14205.0,14251.0,14251.0,14029.88,,14251.0,,,35,498224.56,9,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,13209,IN0020190115,SGBSEP27,GB,,,,,2.50%GOLDBONDS2027SR-IV,14025.01,14220.0,14025.01,14220.0,14220.0,14019.0,,14227.5,,,53,753262.0,4,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,8308,IN0020180462,SGBJAN27,GB,,,,,2.50%GOLDBONDS2027SR-V,14399.0,14399.0,14399.0,14399.0,14399.0,14139.0,,14399.0,,,4,57596.0,1,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,13981,IN0020190370,SGBOCT27,GB,,,,,2.50%GOLDBONDS2027SR-V,14151.01,14228.0,14151.01,14195.0,14228.0,14022.85,,14195.0,,,16,227032.08,3,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,14252,IN0020190388,SGBOCT27VI,GB,,,,,2.50%GOLDBONDS2027SR-VI,14057.01,14265.0,14057.01,14264.9,14265.0,13999.0,,14264.9,,,34,483949.01,11,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,15432,IN0020190461,SGBDC27VII,GB,,,,,2.50%GOLDBONDS2027SR-VII,14200.0,14349.0,14150.01,14300.0,14300.0,13950.0,,14300.0,,,8,114047.02,6,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,18862,IN0020200062,SGBAPR28I,GB,,,,,2.50%GOLDBONDS2028SR-I,14207.87,14340.0,14169.04,14306.28,14240.0,14019.02,,14306.28,,,331,4727599.92,49,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,18972,IN0020200088,SGBMAY28,GB,,,,,2.50%GOLDBONDS2028SR-II,14187.62,14260.01,14101.03,14258.33,14260.0,13996.86,,14258.33,,,186,2649177.64,39,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,22242,IN0020200146,SGBJUL28IV,GB,,,,,2.50%GOLDBONDS2028SR-IV,14200.0,14300.0,14200.0,14295.53,14296.13,14029.23,,14295.53,,,180,2570975.03,43,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,17664,IN0020190545,SGBFEB28IX,GB,,,,,2.50%GOLDBONDS2028SR-IX,14125.0,14125.0,14125.0,14125.0,14125.0,14125.0,,14125.0,,,8,113000.0,1,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,22385,IN0020200161,SGBAUG28V,GB,,,,,2.50%GOLDBONDS2028SR-V,14023.0,14294.98,14023.0,14271.91,14275.0,14031.21,,14269.76,,,678,9661292.06,136,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,149,IN0020200195,SGBSEP28VI,GB,,,,,2.50%GOLDBONDS2028SR-VI,14119.0,14260.0,14119.0,14242.23,14250.0,14031.4,,14242.23,,,98,1394538.18,24,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,834,IN0020200203,SGBOC28VII,GB,,,,,2.50%GOLDBONDS2028SR-VII,14232.66,14250.0,14180.0,14240.0,14240.0,14019.79,,14234.5,,,103,1462840.58,26,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,17110,IN0020190537,SGBJ28VIII,GB,,,,,2.50%GOLDBONDS2028SR-VIII,14050.0,14235.0,14050.0,14235.0,14235.0,14050.0,,14235.0,,,74,1041940.0,28,F1,1,,,,,
2026-07-02,2026-07-02,CM,NSE,STK,18451,IN0020190552,SGBMAR28X,GB,,,,,2.50%GOLDBONDS2028SR-X,14150.01,14249.0,14150.01,14248.0,14248.0,13950.0,,14248.0,,,18,255603.04,5,F1,1,,,,,
